,fighter_id,fighter,peak_elo,current_elo,fights,win_streak,weight_class,last_fight_date
2168,dan_barrera,Dan Barrera,780.0,780.0,1,0,,2007-12-08
2169,james_zikic,James Zikic,780.0,780.0,1,0,,2002-07-13
2170,mike_rhodes,Mike Rhodes,780.0,750.8,3,0,,2014-12-20
2171,jorge_de_oliveira,Jorge De Oliveira,780.0,759.0,2,0,,2015-03-21
2172,bernardo_magalhaes,Bernardo Magalhaes,780.0,766.6,2,0,,2012-06-08
2173,carlton_minus,Carlton Minus,780.0,765.2,2,0,,2020-12-19
2174,stephen_bass,Stephen Bass,780.0,780.0,1,0,,2011-12-03
2175,josh_clopton,Josh Clopton,780.0,764.6,2,0,,2013-08-03
2176,donny_walker,Donny Walker,780.0,758.9,2,0,,2011-09-17
2177,steve_byrnes,Steve Byrnes,780.0,780.0,1,0,,2006-12-13
2178,angela_magana,Angela Magana,780.0,739.4,3,0,,2017-12-02
2179,dante_rivera,Dante Rivera,780.0,780.0,1,0,,2008-06-21
2180,jordan_williams,Jordan Williams,780.0,743.9,3,0,Welterweight,2021-11-06
2181,chris_spang,Chris Spang,780.0,780.0,1,0,,2013-04-06
2182,dave_galera,Dave Galera,780.0,780.0,1,0,,2014-01-04
2183,allan_goes,Allan Goes,780.0,780.0,1,0,,1998-05-15
2184,noe_hernandez,Noe Hernandez,780.0,780.0,1,0,,1998-05-15
2185,carls_john_de_tomas,Carls John De Tomas,780.0,758.9,2,0,,2017-12-09
2186,keith_wisniewski,Keith Wisniewski,780.0,733.3,4,0,,2013-09-04
2187,baergeng_jieleyisi,Baergeng Jieleyisi,780.0,780.0,1,0,Bantamweight,2024-11-23
2188,chris_tickle,Chris Tickle,780.0,780.0,1,0,,2012-06-01
2189,tina_lahdemaki,Tina Lahdemaki,780.0,780.0,1,0,,2014-07-16
2190,nolan_ticman,Nolan Ticman,780.0,766.5,2,0,,2015-05-16
2191,abner_lloveras,Abner Lloveras,780.0,780.0,1,0,,2015-12-11
2192,yuri_villefort,Yuri Villefort,780.0,766.4,2,0,,2013-09-04
2193,nick_fiore,Nick Fiore,780.0,765.4,2,0,Lightweight,2023-05-20
2194,jon_manley,Jon Manley,780.0,780.0,1,0,,2013-02-23
2195,collin_hart,Collin Hart,780.0,780.0,1,0,,2013-04-13
2196,bobby_southworth,Bobby Southworth,780.0,780.0,1,0,,2005-04-09
2197,brendan_loughnane,Brendan Loughnane,780.0,780.0,1,0,,2012-12-14
2198,colin_fletcher,Colin Fletcher,780.0,761.8,2,0,,2013-03-16
2199,rosi_sexton,Rosi Sexton,780.0,761.6,2,0,,2013-10-26
2200,roger_gracie,Roger Gracie,780.0,780.0,1,0,,2013-07-06
2201,daniel_teymur,Daniel Teymur,780.0,739.9,5,0,,2019-12-14
2202,james_mulheron,James Mulheron,780.0,780.0,1,0,,2017-07-16
2203,terrion_ware,Terrion Ware,780.0,731.1,4,0,,2018-09-15
2204,peggy_morgan,Peggy Morgan,780.0,780.0,1,0,,2013-11-30
2205,jianping_yang,Jianping Yang,780.0,780.0,1,0,,2014-08-23
2206,naoyuki_kotani,Naoyuki Kotani,780.0,711.0,5,0,,2015-09-26
2207,carlos_candelario,Carlos Candelario,780.0,759.1,2,0,Flyweight,2022-11-05
2208,marek_bujlo,Marek Bujlo,780.0,780.0,1,0,Heavyweight,2025-11-22
2209,alexis_dufresne,Alexis Dufresne,780.0,761.6,2,0,,2015-01-03
2210,rocky_lee,Rocky Lee,780.0,780.0,1,0,,2015-04-11
2211,wallid_ismail,Wallid Ismail,780.0,780.0,1,0,,1997-02-07
2212,keith_berish,Keith Berish,780.0,780.0,1,0,,2016-12-09
2213,mark_scanlon,Mark Scanlon,780.0,780.0,1,0,,2010-11-13
2214,james_hammortree,James Hammortree,780.0,780.0,1,0,,2010-06-19
2215,hannah_goldy,Hannah Goldy,780.0,749.3,5,0,Women's Strawweight,2023-09-23
2216,alex_stiebling,Alex Stiebling,780.0,780.0,1,0,,2000-11-17
2217,jesse_strader,Jesse Strader,779.9,757.0,2,0,Bantamweight,2022-02-19
2218,alex_reyes,Alex Reyes,779.9,741.1,3,0,Lightweight,2024-08-17
2219,dan_lauzon,Dan Lauzon,779.9,749.8,3,0,,2010-05-29
2220,andre_pederneiras,Andre Pederneiras,779.9,779.9,1,0,,1999-07-16
2221,victor_martinez,Victor Martinez,779.8,756.9,2,0,Lightweight,2024-05-18
2222,will_chope,Will Chope,779.8,779.8,1,0,,2014-01-04
2223,jason_reinhardt,Jason Reinhardt,779.8,737.8,3,0,,2011-08-14
2224,erik_silva,Erik Silva,779.8,742.9,3,0,Featherweight,2026-02-28
2225,mandel_nallo,Mandel Nallo,779.8,779.8,1,0,Lightweight,2026-04-18
2226,dokonjonosuke_mishima,Dokonjonosuke Mishima,779.8,763.3,2,0,,2007-04-05
2227,steve_vigneault,Steve Vigneault,779.7,779.7,1,0,,2006-03-04
2228,sean_salmon,Sean Salmon,779.7,760.5,2,0,,2007-05-26
2229,ryan_parker,Ryan Parker,779.6,779.6,1,0,,1995-09-08
2230,lucio_linhares,Lucio Linhares,779.6,765.3,2,0,,2010-03-31
2231,anton_turkalj,Anton Turkalj,779.6,726.4,4,0,Light Heavyweight,2024-03-30
2232,jamey_simmons,Jamey Simmons,779.6,758.7,2,0,,2021-08-07
2233,steve_lopez,Steve Lopez,779.5,765.9,2,0,,2010-09-25
2234,hayato_sakurai,Hayato Sakurai,779.5,779.5,1,0,,2002-03-22
2235,silvana_gomez_juarez,Silvana Gomez Juarez,779.4,766.1,4,0,Women's Strawweight,2022-11-12
2236,gilbert_yvel,Gilbert Yvel,779.4,743.4,3,0,,2010-10-23
2237,antonio_mendes,Antonio Mendes,779.4,759.2,2,0,,2009-01-17
2238,jon_delos_reyes,Jon Delos Reyes,779.4,762.6,4,0,,2015-10-24
2239,joe_vedepo,Joe Vedepo,779.4,760.0,2,0,,2009-04-01
2240,joey_gambino,Joey Gambino,779.3,762.8,2,0,,2012-10-13
2241,ryan_jensen,Ryan Jensen,779.3,737.1,8,0,,2011-04-30
2242,mike_wessel,Mike Wessel,779.3,779.3,1,0,,2008-12-27
2243,juancamilo_ronderos,Juancamilo Ronderos,779.3,758.2,2,0,Flyweight,2023-02-18
2244,phil_johns,Phil Johns,779.3,779.3,1,0,,2001-02-23
2245,alibi_idiris,Alibi Idiris,779.2,779.2,1,0,Flyweight,2025-08-16
2246,braxton_smith,Braxton Smith,779.2,779.2,1,0,Heavyweight,2023-05-06
2247,bobby_nash,Bobby Nash,779.2,738.6,3,0,,2017-11-25
2248,rainy_martinez,Rainy Martinez,779.2,779.2,1,0,,1997-02-07
2249,stewart_nicoll,Stewart Nicoll,779.1,742.9,3,0,Flyweight,2026-04-04
2250,luis_gurule,Luis Gurule,779.1,748.4,3,0,Flyweight,2026-02-21
2251,jason_godsey,Jason Godsey,779.1,760.4,2,0,,1999-09-24
2252,tim_lajcik,Tim Lajcik,779.1,761.5,3,0,,2000-09-22
2253,doug_evans,Doug Evans,779.1,760.8,2,0,,2007-12-29
2254,rob_yundt,Rob Yundt,779.1,758.0,2,0,,2008-06-21
2255,gilbert_aldana,Gilbert Aldana,779.1,756.2,2,0,,2006-07-08
2256,zarah_fairn,Zarah Fairn,779.0,728.0,4,0,Catch Weight,2023-09-02
2257,leonardo_mafra,Leonardo Mafra,779.0,759.1,4,0,,2015-07-18
2258,mike_stumpf,Mike Stumpf,779.0,762.4,2,0,,2013-01-26
2259,nick_roehrick,Nick Roehrick,779.0,779.0,1,0,,2017-07-07
2260,luis_pajuelo,Luis Pajuelo,779.0,779.0,1,0,Featherweight,2024-03-23
2261,nick_agallar,Nick Agallar,779.0,779.0,1,0,,2003-11-21
2262,felipe_olivieri,Felipe Olivieri,778.9,778.9,1,0,,2016-01-30
2263,jeff_newton,Jeff Newton,778.9,778.9,1,0,,2005-11-19
2264,samy_schiavo,Samy Schiavo,778.9,758.1,2,0,,2008-10-18
2265,martin_sano,Martin Sano,778.9,778.9,1,0,Welterweight,2021-09-25
2266,larissa_pacheco,Larissa Pacheco,778.9,757.6,2,0,,2015-03-14
2267,rodrigo_de_lima,Rodrigo De Lima,778.8,764.1,2,0,,2015-02-14
2268,hu_yaozong,Hu Yaozong,778.8,742.3,3,0,Middleweight,2021-10-30
2269,austen_lane,Austen Lane,778.8,722.1,6,0,Light Heavyweight,2026-03-21
2270,roger_bowling,Roger Bowling,778.7,758.1,2,0,,2013-12-14
2271,mark_striegl,Mark Striegl,778.7,763.2,2,0,Featherweight,2022-02-19
2272,genaro_valdez,Genaro Valdez,778.7,744.6,3,0,Lightweight,2023-07-15
2273,ryan_roberts,Ryan Roberts,778.6,778.6,1,0,,2008-04-02
2274,john_campetella,John Campetella,778.6,778.6,1,0,,1996-07-12
2275,jason_tan,Jason Tan,778.5,755.6,2,0,,2008-05-24
2276,steve_kennedy,Steve Kennedy,778.5,761.9,2,0,,2015-11-14
2277,iliarde_santos,Iliarde Santos,778.5,745.4,3,0,,2013-10-09
2278,istela_nunes,Istela Nunes,778.4,713.3,5,0,Women's Strawweight,2025-04-05
2279,melton_bowen,Melton Bowen,778.4,778.4,1,0,,1994-12-16
2280,rob_wilkinson,Rob Wilkinson,778.4,755.5,2,0,,2018-02-10
2281,ryan_madigan,Ryan Madigan,778.4,778.3,1,0,,2009-03-07
2282,brandon_melendez,Brandon Melendez,778.4,778.4,1,0,,2007-06-23
2283,joe_son,Joe Son,778.4,778.4,1,0,,1994-12-16
2284,kevin_jordan,Kevin Jordan,778.4,755.5,2,0,,2005-11-19
2285,ronald_jhun,Ronald Jhun,778.3,778.3,1,0,,2004-08-21
2286,cm_punk,Cm Punk,778.3,778.3,1,0,,2016-09-10
2287,trent_jenkins,Trent Jenkins,778.3,778.3,1,0,,1995-12-16
2288,sarah_alpar,Sarah Alpar,778.3,760.0,2,0,Women's Flyweight,2021-09-18
2289,marcelo_rojo,Marcelo Rojo,778.3,740.8,3,0,Featherweight,2022-12-03
2290,ramiro_hernandez,Ramiro Hernandez,778.3,762.8,2,0,,2014-01-25
2291,tommy_hayden,Tommy Hayden,778.3,758.2,2,0,,2012-08-11
2292,blood_diamond,Blood Diamond,778.3,743.1,3,0,Welterweight,2023-09-09
2293,anthony_christodoulou,Anthony Christodoulou,778.2,757.1,2,0,,2015-08-08
2294,jesse_sanders,Jesse Sanders,778.2,778.2,1,0,,2009-04-01
2295,ike_villanueva,Ike Villanueva,778.2,722.7,6,0,Light Heavyweight,2022-04-23
2296,jeff_cox,Jeff Cox,778.2,758.2,2,0,,2008-04-02
2297,paul_rodriguez,Paul Rodriguez,778.2,778.2,1,0,,2001-06-29
2298,ryan_thomas,Ryan Thomas,778.2,759.4,2,0,,2008-11-15
2299,gabe_ruediger,Gabe Ruediger,778.2,747.1,3,0,,2011-02-05
2300,bill_mahood,Bill Mahood,778.2,778.2,1,0,,2005-06-04
2301,jason_black,Jason Black,778.2,764.5,2,0,,2007-10-20
2302,kit_cope,Kit Cope,778.2,778.2,1,0,,2005-11-05
2303,stevie_lynch,Stevie Lynch,778.2,778.2,1,0,,2007-06-16
2304,pearl_gonzalez,Pearl Gonzalez,778.2,759.9,2,0,,2017-10-07
2305,bojan_mihajlovic,Bojan Mihajlovic,778.1,734.4,3,0,,2017-09-02
2306,kevin_christian,Kevin Christian,778.1,758.5,2,0,Light Heavyweight,2026-05-02
2307,floyd_sword,Floyd Sword,778.1,778.1,1,0,,2007-06-23
2308,luke_fernandez,Luke Fernandez,778.1,778.1,1,0,Light Heavyweight,2026-03-07
2309,kurtis_campbell,Kurtis Campbell,778.1,778.2,1,0,Featherweight,2026-03-21
2310,chase_gormley,Chase Gormley,778.1,755.2,2,0,,2010-03-21
2311,james_lee,James Lee,778.0,778.0,1,0,,2008-01-19
2312,brian_cobb,Brian Cobb,778.0,778.0,1,0,,2009-02-21
2313,denis_stojnic,Denis Stojnic,778.0,757.0,2,0,,2009-06-13
2314,kelly_dullanty,Kelly Dullanty,778.0,778.0,1,0,,2002-03-22
2315,scott_junk,Scott Junk,778.0,778.0,1,0,,2007-09-22
2316,brian_houston,Brian Houston,778.0,764.7,2,0,,2014-01-15
2317,carlos_huachin,Carlos Huachin,777.9,764.1,2,0,,2019-09-21
2318,rex_holman,Rex Holman,777.9,777.9,1,0,,2007-03-03
2319,harry_hardwick,Harry Hardwick,777.9,755.0,2,0,Featherweight,2026-03-14
2320,brian_camozzi,Brian Camozzi,777.9,740.9,3,0,,2018-02-18
2321,tonya_evinger,Tonya Evinger,777.9,742.0,3,0,,2019-06-01
2322,greg_stott,Greg Stott,777.9,777.9,1,0,,1997-10-17
2323,treston_vines,Treston Vines,777.8,777.8,1,0,Middleweight,2025-10-04
2324,brandon_wolff,Brandon Wolff,777.8,758.9,2,0,,2009-05-23
2325,diyar_nurgozhay,Diyar Nurgozhay,777.8,777.0,3,1,Light Heavyweight,2026-03-07
2326,shane_del_rosario,Shane Del Rosario,777.8,759.9,2,0,,2012-12-15
2327,antonio_dos_santos,Antonio Dos Santos,777.7,755.2,2,0,,2015-06-20
2328,westin_wilson,Westin Wilson,777.7,755.3,4,0,Featherweight,2025-08-23
2329,eiji_mitsuoka,Eiji Mitsuoka,777.7,761.8,2,0,,2012-08-11
2330,koji_kitao,Koji Kitao,777.7,777.7,1,0,,1996-05-17
2331,mats_nilsson,Mats Nilsson,777.7,761.2,2,0,,2015-01-03
2332,anna_elmose,Anna Elmose,777.7,759.5,2,0,,2016-11-19
2333,terrence_mitchell,Terrence Mitchell,777.6,756.8,2,0,Bantamweight,2023-09-16
2334,tuco_tokkos,Tuco Tokkos,777.6,777.6,3,1,Light Heavyweight,2025-07-12
2335,ruan_potts,Ruan Potts,777.6,737.7,3,0,,2015-02-28
2336,yasuhiro_urushitani,Yasuhiro Urushitani,777.6,759.4,2,0,,2012-11-10
2337,eddie_mendez,Eddie Mendez,777.6,777.6,1,0,,2013-06-08
2338,vinny_magalhaes,Vinny Magalhaes,777.5,750.8,5,0,,2013-08-03
2339,kaynan_kruschewsky,Kaynan Kruschewsky,777.5,760.8,2,0,Lightweight,2024-07-20
2340,jim_mullen,Jim Mullen,777.5,777.5,1,0,,1997-02-07
2341,shane_howell,Shane Howell,777.5,760.8,2,0,,2015-01-18
2342,terrance_saeteurn,Terrance Saeteurn,777.5,777.5,1,0,Flyweight,2025-08-22
2343,josiah_harrell,Josiah Harrell,777.5,777.5,1,0,Welterweight,2026-02-21
2344,steve_steinbeiss,Steve Steinbeiss,777.5,761.9,2,0,,2010-08-01
2345,shayna_baszler,Shayna Baszler,777.4,758.2,2,0,,2015-03-21
2346,chris_de_la_rocha,Chris De La Rocha,777.4,753.5,4,0,,2018-12-15
2347,anton_zafir,Anton Zafir,777.4,758.0,2,0,,2016-07-08
2348,kyle_stewart,Kyle Stewart,777.4,763.4,2,0,,2019-07-27
2349,cameron_dollar,Cameron Dollar,777.4,777.4,1,0,,2009-06-20
2350,jose_maria,Jose Maria,777.4,754.6,2,0,,2013-11-09
2351,nick_penner,Nick Penner,777.4,754.5,2,0,,2012-12-14
2352,tom_blackledge,Tom Blackledge,777.4,777.4,1,0,,2011-02-26
2353,alex_soto,Alex Soto,777.4,759.2,2,0,,2012-05-15
2354,julien_leblanc,Julien Leblanc,777.4,777.4,1,0,Middleweight,2026-04-18
2355,joshua_weems,Joshua Weems,777.3,777.3,1,0,Bantamweight,2022-10-29
2356,travis_wiuff,Travis Wiuff,777.3,759.5,2,0,,2005-04-16
2357,shunichi_shimizu,Shunichi Shimizu,777.3,777.3,1,0,,2014-01-04
2358,allen_berube,Allen Berube,777.3,777.3,1,0,,2007-06-23
2359,filip_pejic,Filip Pejic,777.3,777.3,1,0,,2016-04-10
2360,jason_gilliam,Jason Gilliam,777.3,759.7,2,0,,2007-07-07
2361,juan_manuel_puig,Juan Manuel Puig,777.3,754.5,2,0,,2014-11-22
2362,josias_musasa,Josias Musasa,777.3,759.2,2,0,Bantamweight,2025-09-27
2363,yanis_ghemmouri,Yanis Ghemmouri,777.3,757.2,2,0,Bantamweight,2024-06-29
2364,gideon_ray,Gideon Ray,777.2,736.6,3,0,,2006-11-11
2365,jordan_radev,Jordan Radev,777.2,761.9,2,0,,2007-12-29
2366,elias_garcia,Elias Garcia,777.2,759.0,2,0,,2018-12-01
2367,thibault_gouti,Thibault Gouti,777.2,737.9,6,0,,2018-10-27
2368,tj_laramie,Tj Laramie,777.2,762.0,2,0,Featherweight,2022-04-16
2369,max_rohskopf,Max Rohskopf,777.2,777.2,1,0,,2020-06-20
2370,sean_sharaf,Sean Sharaf,777.2,754.4,2,0,Heavyweight,2025-12-13
2371,michael_patt,Michael Patt,777.2,761.5,2,0,,2009-03-07
2372,chris_liguori,Chris Liguori,777.2,777.2,1,0,,2003-11-21
2373,jake_lindsey,Jake Lindsey,777.1,735.5,3,0,,2015-03-14
2374,sam_fulton,Sam Fulton,777.1,756.1,2,0,,1997-07-27
2375,hector_ramirez,Hector Ramirez,777.1,763.8,2,0,,2007-06-16
2376,kristian_rothaermel,Kristian Rothaermel,777.1,777.1,1,0,,2006-06-28
2377,marcin_bandel,Marcin Bandel,777.1,754.3,2,0,,2015-04-11
2378,rick_davis,Rick Davis,777.1,777.1,1,0,,2006-05-27
2379,alberta_cerra_leon,Alberta Cerra Leon,777.0,777.0,1,0,,1994-03-11
2380,eric_nolan,Eric Nolan,777.0,777.0,1,0,Middleweight,2025-08-16
2381,fred_ettish,Fred Ettish,777.0,777.0,1,0,,1994-03-11
2382,cory_walmsley,Cory Walmsley,777.0,777.0,1,0,,2006-08-26
2383,scott_baker,Scott Baker,777.0,777.0,1,0,,1994-03-11
2384,roque_martinez,Roque Martinez,777.0,746.4,3,0,,2021-06-19
2385,eric_martin,Eric Martin,777.0,777.0,1,0,,1997-02-07
2386,dmitrii_smoliakov,Dmitrii Smoliakov,777.0,733.9,3,0,,2019-04-27
2387,tommy_speer,Tommy Speer,777.0,756.2,2,0,,2008-04-02
2388,dorian_price,Dorian Price,777.0,777.0,1,0,,2007-12-08
2389,john_kolosci,John Kolosci,777.0,777.0,1,0,,2007-12-08
2390,billy_miles,Billy Miles,777.0,777.0,1,0,,2007-12-08
2391,dashon_johnson,Dashon Johnson,777.0,758.3,2,0,,2014-09-13
2392,wagner_silva,Wagner Silva,777.0,757.4,2,0,,2014-11-08
2393,cain_carrizosa,Cain Carrizosa,777.0,759.0,2,0,,2015-03-21
2394,marcio_alexandre_junior,Marcio Alexandre Junior,777.0,753.7,3,0,,2015-12-12
2395,david_lee,David Lee,777.0,756.1,2,0,,2007-04-21
2396,justin_james,Justin James,777.0,777.0,1,0,,2006-10-14
2397,keigo_kunihara,Keigo Kunihara,777.0,777.0,1,0,,2005-10-07
2398,pat_healy,Pat Healy,777.0,725.1,5,0,,2014-07-16
2399,colin_robinson,Colin Robinson,777.0,756.6,2,0,,2008-01-19
2400,mike_king,Mike King,777.0,777.0,1,0,,2014-07-19
2401,bruno_korea,Bruno Korea,777.0,777.0,1,0,,2015-11-07
2402,fernando_bruno,Fernando Bruno,777.0,764.5,2,0,,2016-07-08
2403,david_hood,David Hood,777.0,777.0,1,0,,1995-09-08
2404,ernie_verdicia,Ernie Verdicia,777.0,777.0,1,0,,1995-04-07
2405,kevin_rosier,Kevin Rosier,777.0,777.0,1,0,,1994-12-16
2406,minoki_ichihara,Minoki Ichihara,777.0,777.0,1,0,,1994-03-11
2407,ben_johnston,Ben Johnston,777.0,777.0,1,0,Middleweight,2026-05-02
2408,felix_lee_mitchell,Felix Lee Mitchell,777.0,743.5,3,0,,1996-12-07
2409,thaddeus_luster,Thaddeus Luster,777.0,777.0,1,0,,1994-03-11
2410,christina_marks,Christina Marks,777.0,777.0,1,0,,2017-12-01
2411,bharat_kandare,Bharat Kandare,777.0,777.0,1,0,,2017-11-25
2412,donnie_chappell,Donnie Chappell,777.0,777.0,1,0,,1997-07-27
2413,seungguk_choi,Seungguk Choi,777.0,777.0,1,0,Flyweight,2023-02-04
2414,marcus_silveira,Marcus Silveira,777.0,777.0,1,0,,1997-12-21
2415,sean_soriano,Sean Soriano,777.0,712.3,5,0,Featherweight,2021-11-20
2416,john_polakowski,John Polakowski,777.0,777.0,1,0,,2008-12-13
2417,yoshinori_horie,Yoshinori Horie,777.0,777.0,1,0,,2019-07-27
2418,aaron_brink,Aaron Brink,777.0,777.0,1,0,,2000-11-17
2419,kris_mccray,Kris Mccray,777.0,746.9,3,0,,2011-03-26
2420,frank_lester,Frank Lester,777.0,777.0,1,0,,2009-06-20
2421,jules_bruchez,Jules Bruchez,777.0,777.0,1,0,,2008-12-13
2422,james_llontop,James Llontop,777.0,749.8,3,0,Catch Weight,2024-11-16
2423,leigh_remedios,Leigh Remedios,777.0,777.0,1,0,,2002-07-13
2424,zygimantas_ramaska,Zygimantas Ramaska,777.0,777.0,1,0,Featherweight,2024-09-07
2425,gilbert_smith,Gilbert Smith,777.0,777.0,1,0,,2013-04-13
2426,david_kaplan,David Kaplan,777.0,763.6,2,0,,2009-05-23
2427,mike_santiago,Mike Santiago,777.0,738.1,3,0,,2018-06-09
2428,kalindra_faria,Kalindra Faria,777.0,749.5,3,0,,2018-08-25
2429,maia_stevenson,Maia Stevenson,777.0,777.0,1,0,,2018-02-03
2430,zach_light,Zach Light,777.0,777.0,1,0,,2002-06-22
2431,derek_downey,Derek Downey,777.0,777.0,1,0,,2009-02-07
2432,shane_primm,Shane Primm,777.0,777.0,1,0,,2008-12-13
2433,johnny_rees,Johnny Rees,777.0,756.2,2,0,,2008-12-10
2434,razak_alhassan,Razak Alhassan,777.0,763.4,2,0,,2009-10-24
2435,david_baron,David Baron,777.0,777.0,1,0,,2008-10-18
2436,jeremy_jackson,Jeremy Jackson,777.0,759.3,2,0,,2006-11-11
2437,tony_halme,Tony Halme,777.0,777.0,1,0,,1997-05-30
2438,royce_alger,Royce Alger,777.0,754.2,2,0,,1999-07-16
2439,dmitri_stepanov,Dmitri Stepanov,777.0,777.0,1,0,,1997-05-30
2440,kiefer_crosbie,Kiefer Crosbie,777.0,735.9,3,0,Welterweight,2025-08-23
2441,vinicius_queiroz,Vinicius Queiroz,777.0,777.0,1,0,,2010-10-16
2442,pat_schilling,Pat Schilling,777.0,758.9,2,0,,2012-06-01
2443,courtney_turner,Courtney Turner,777.0,777.0,1,0,,1998-03-13
2444,chris_saunders,Chris Saunders,777.0,777.0,1,0,,2012-06-01
2445,adam_cella,Adam Cella,777.0,777.0,1,0,,2013-04-06
2446,karine_gevorgyan,Karine Gevorgyan,777.0,777.0,1,0,,2017-12-01
2447,richie_smullen,Richie Smullen,777.0,777.0,1,0,,2018-07-06
2448,tiki_ghosn,Tiki Ghosn,777.0,720.2,4,0,,2004-04-02
2449,justin_frazier,Justin Frazier,777.0,777.0,1,0,,2018-11-30
2450,michel_batista,Michel Batista,777.0,777.0,1,0,,2018-11-30
2451,aaron_wilkinson,Aaron Wilkinson,777.0,777.0,1,0,,2010-12-04
2452,neil_grove,Neil Grove,777.0,777.0,1,0,,2009-02-21
2453,will_campuzano,Will Campuzano,777.0,727.2,4,0,,2014-03-15
2454,jacob_kilburn,Jacob Kilburn,777.0,758.9,2,0,,2021-01-16
2455,besam_yousef,Besam Yousef,777.0,763.6,2,0,,2013-04-06
2456,john_phillips,John Phillips,777.0,735.2,6,0,,2020-10-17
2457,bob_gilstrap,Bob Gilstrap,777.0,777.0,1,0,,1998-05-15
2458,joe_pardo,Joe Pardo,777.0,777.0,1,0,,1998-05-15
2459,anistavio_medeiros,Anistavio Medeiros,777.0,777.0,1,0,,2012-06-23
2460,darrel_gholar,Darrel Gholar,777.0,777.0,1,0,,1999-01-08
2461,flavio_luiz_moura,Flavio Luiz Moura,777.0,777.0,1,0,,1999-07-16
2462,duda_santana,Duda Santana,777.0,777.0,1,0,,2019-06-01
2463,khadis_ibragimov,Khadis Ibragimov,777.0,726.2,4,0,,2020-09-26
2464,danny_abbadi,Danny Abbadi,777.0,763.5,2,0,,2006-09-23
2465,wes_combs,Wes Combs,777.0,756.3,2,0,,2006-08-26
2466,damacio_page,Damacio Page,777.0,738.5,3,0,,2012-07-11
2467,ross_pointon,Ross Pointon,777.0,756.3,2,0,,2007-01-25
2468,yoislandy_izquierdo,Yoislandy Izquierdo,777.0,760.6,2,0,,2012-07-07
2469,josh_ferguson,Josh Ferguson,777.0,761.7,2,0,,2012-07-11
2470,dustin_neace,Dustin Neace,777.0,777.0,1,0,,2011-12-03
2471,izabela_badurek,Izabela Badurek,777.0,777.0,1,0,,2015-04-11
2472,hayder_hassan,Hayder Hassan,777.0,756.2,2,0,,2015-12-19
2473,larry_cureton,Larry Cureton,777.0,756.0,2,0,,1995-09-08
2474,lisa_ellis,Lisa Ellis,777.0,756.2,2,0,,2015-05-09
2475,crafton_wallace,Crafton Wallace,777.0,758.2,2,0,,2006-10-10
2476,humberto_brown_morrison,Humberto Brown Morrison,777.0,777.0,1,0,,2014-11-15
2477,leo_kuntz,Leo Kuntz,777.0,764.6,2,0,,2015-11-28
2478,sean_daugherty,Sean Daugherty,777.0,777.0,1,0,,1994-03-11
2479,ray_wizard,Ray Wizard,777.0,777.0,1,0,,1994-03-11
2480,drako_rodriguez,Drako Rodriguez,776.9,760.3,2,0,,2021-08-07
2481,jerome_rivera,Jerome Rivera,776.9,720.3,4,0,,2021-07-10
2482,kevin_natividad,Kevin Natividad,776.7,743.7,3,0,Bantamweight,2022-11-19
2483,sheldon_westcott,Sheldon Westcott,776.6,776.6,3,1,,2016-01-02
2484,reza_nasri,Reza Nasri,776.6,776.6,1,0,,1996-09-20
2485,alberto_uda,Alberto Uda,776.6,755.6,2,0,,2016-08-20
2486,frank_caracci,Frank Caracci,776.5,776.5,1,0,,1999-01-08
2487,brian_gassaway,Brian Gassaway,776.5,776.5,1,0,,2005-08-20
2488,john_dowdy,John Dowdy,776.5,776.5,1,0,,1995-04-07
2489,cameron_vancamp,Cameron Vancamp,776.5,754.1,2,0,Lightweight,2022-09-17
2490,neil_wain,Neil Wain,776.5,776.4,1,0,,2008-10-18
2491,igor_zinoviev,Igor Zinoviev,776.5,776.5,1,0,,1998-03-13
2492,edwin_dewees,Edwin Dewees,776.5,739.7,3,0,,2006-11-11
2493,jason_novelli,Jason Novelli,776.5,764.5,2,0,,2016-11-05
2494,guto_inocente,Guto Inocente,776.5,760.2,2,0,,2014-11-07
2495,keiichiro_yamamiya,Keiichiro Yamamiya,776.4,776.4,1,0,,1999-11-19
2496,ollie_schmid,Ollie Schmid,776.4,776.4,1,0,Featherweight,2026-05-02
2497,derrick_noble,Derrick Noble,776.4,776.4,1,0,,2006-04-15
2498,valeri_ignatov,Valeri Ignatov,776.4,758.2,2,0,,1999-09-24
2499,jay_hieron,Jay Hieron,776.3,723.2,4,0,,2013-02-02
2500,rodrigo_ruas,Rodrigo Ruas,776.3,776.3,1,0,,2002-06-22
2501,john_halverson,John Halverson,776.3,760.6,2,0,,2008-03-01
2502,alan_baudot,Alan Baudot,776.3,740.1,3,0,Heavyweight,2022-06-25
2503,daiju_takase,Daiju Takase,776.3,738.4,3,0,,2000-12-16
2504,chris_price,Chris Price,776.3,755.6,2,0,,2007-01-25
2505,hector_aldana,Hector Aldana,776.3,737.0,3,0,,2019-10-12
2506,daniel_lacerda,Daniel Lacerda,776.3,704.7,5,0,Flyweight,2024-02-24
2507,gerry_harris,Gerry Harris,776.3,776.3,1,0,,1995-09-08
2508,nick_klein,Nick Klein,776.2,753.8,2,0,Middleweight,2025-08-02
2509,cameron_else,Cameron Else,776.2,753.8,2,0,Bantamweight,2022-04-23
2510,joey_gomez,Joey Gomez,776.2,759.1,2,0,,2016-09-17
